"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Procurement Engineer","Emerson","Pune, Maharashtra","2025-07-03T01:45:10Z","Engineering Jobs","Job Summary: If you are a Supply Chain professional and looking for career opportunity, Emerson has an exciting offer to you! As a Procurement Engineer you will be responsible to manage the complete project BOM procurement from quote to cash, Actively contribute as an effective team member in developing and executing the project procurement plan, ensuring seamless project delivery. Engages with proposal team in establishing the right cost during proposal. Collaborate with category managers & fu…","https://www.adzuna.in/land/ad/5280444210?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F476EA5CF4A82AF5821D0192E4C2DE1C83DB2C98","18.5062","73.84735"
"Senior Procurement Engineer","Emerson","Pune, Maharashtra","2025-07-17T10:37:48Z","Engineering Jobs","Job Summary: If you are a Supply Chain professional and looking for career opportunity, Emerson has an exciting offer to you! As a Senior Procurement Engineer you will be responsible to manage the complete project BOM procurement from quote to cash, Actively contribute as an effective team member in developing and executing the project procurement plan, ensuring seamless project delivery. Engages with proposal team in establishing the right cost during proposal. Collaborate with category manage…","https://www.adzuna.in/land/ad/5307821678?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=44DBB60E6FC8CD0ECB8FDFFCA936AE69DCDC2192","18.5062","73.84735"
"Procurement Engineer","Sri Sai Overseas Recruitment","Vadodara, Gujarat","2025-07-18T01:15:18Z","Energy, Oil & Gas Jobs","Contact : Charles Christian || 6351557887 || charles@srisaioverseas.com Position Details: Job Role: Procurement Engineer Experience Required : 8-15 Years Location : Kuwait Education: Bachelor's degree in Mechanical or Electrical Engineering ""MUST HAVE WORK EXPERIENCE IN OIL AND GAS SECTOR Job Description: The ideal candidate at least should be 8 years of experience in procurement with at least 5 years in the oil and gas projects only (Powerplant & petrochemical experience will not be considered…","https://www.adzuna.in/details/5308439562?utm_medium=api&utm_source=c8890522","22.2891","73.1924"
"Procurement Engineer","AtkinsRéalis","India","2025-07-04T21:03:23Z","Engineering Jobs","Job Description We’re AtkinsRéalis, a world class Engineering Services and Nuclear organization. We connect people, data and technology to transform the world's infrastructure and energy systems. Together, with our industry partners and clients, and our global team of consultants, designers, engineers and project managers, we can change the world. Created by the integration of long-standing organizations dating back to 1911, we are a world-leading professional services company dedicated to engi…","https://www.adzuna.in/details/5285179243?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Procurement Engineer","Emerson","Pune, Maharashtra","2025-07-02T20:25:24Z","Engineering Jobs","Description Job Summary: If you are a Supply Chain professional and looking for career opportunity, Emerson has an exciting offer to you! As a Procurement Engineer you will be responsible to manage the complete project BOM procurement from quote to cash, Actively contribute as an effective team member in developing and executing the project procurement plan, ensuring seamless project delivery. Engages with proposal team in establishing the right cost during proposal. Collaborate with category m…","https://www.adzuna.in/details/5279992429?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Procurement Engineer","VIRGINIA TRANSFORMER INDIA PVT. LTD.","Vadodara, Gujarat","2025-07-07T09:12:57Z","Logistics & Warehouse Jobs","Location: Vadodara Time: 01:30 PM to 11:00 PM Job Description: Graduate Engineer Trainee (Supply Chain / Procurement) Role Overview: As a Graduate Engineer Trainee (GET), you will support the Supply Chain and Procurement functions through hands-on involvement in sourcing, vendor management, and interdepartmental coordination. Under the guidance of senior team members, you will gain exposure to global procurement processes, supplier audits, material handling, and logistics, while ensuring timely…","https://www.adzuna.in/details/5289682983?utm_medium=api&utm_source=c8890522","22.2891","73.1924"
"Hiring For Procurement Engineer","2coms","Noida, Ghaziabad","2025-06-28T05:29:01Z","Logistics & Warehouse Jobs","Job Title: Procurement Engineer Job Description: We are seeking an experienced and detail-oriented Procurement Engineer to join our steel manufacturing team. The successful candidate will be responsible for sourcing, negotiating, and managing the procurement of raw materials, equipment, and services essential to steel production operations. You will collaborate closely with the production, logistics, and finance teams to ensure timely delivery, cost efficiency, and quality compliance. Key Respo…","https://www.adzuna.in/details/5272361848?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"Senior Procurement Engineer","Aces Global Consulting Pvt Ltd","Bangalore, Karnataka","2025-07-20T01:18:48Z","Engineering Jobs","Operations- Procurement Sr. Engineer- Job Specification Qualification: BE/Diploma Years of experience: 5 ~ 6  Years Location: Bengaluru Age group: 28-38 Years Industry Type: Conveyor Material Handling Skills: Quality Control, Vendor Manufacturing control, Material quality control, Schedule & Logistic control, Inspections of Fabrics and Machining Parts Gender: Male/Female Reporting to: AGM No. of positions: 1 CTC range: 8 to 10 LPA Job Description Quality Control, Vendor Manufacturing control, M…","https://www.adzuna.in/details/5312395738?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Senior Procurement Engineer","Emerson","Pune, Maharashtra","2025-07-18T02:31:39Z","Energy, Oil & Gas Jobs","Description Job Summary: If you are a Supply Chain professional and looking for career opportunity, Emerson has an exciting offer to you! As a Senior Procurement Engineer you will be responsible to manage the complete project BOM procurement from quote to cash, Actively contribute as an effective team member in developing and executing the project procurement plan, ensuring seamless project delivery. Engages with proposal team in establishing the right cost during proposal. Collaborate with cat…","https://www.adzuna.in/details/5308978706?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Contracts and Procurement Engineer","LT-Larsen & Toubro Limited","Mumbai, Maharashtra","2025-07-17T02:34:54Z","Engineering Jobs","The 'Precast Works Competency Centre' (PWCC) operates as a capability-based competency centre as part of a strategic initiative of the L&T Construction Group. It aims to achieve excellence in precast works through world-class skill, quality, and safety. The centre is supported by a highly productive lean team that leverages state-of-the-art technology to ensure cost-effective and timely execution. The initiative is geared towards enhancing long-term growth prospects and fulfilling the business …","https://www.adzuna.in/details/5307284165?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Senior Procurement Engineer - Piping","VA TECH WABAG LTD.","Chennai, Tamil Nadu","2025-07-20T07:58:48Z","Engineering Jobs","Open Positions: Piping Procurement Engineer – 5 years’ experience Senior Piping Procurement Engineer – 10 years’ experience Key Responsibilities: End-to-end procurement for key project packages including: Piping : Pipes (CS, SS, DI, HDPE, GRE, PVC), valves, fittings, flanges, gaskets, supports Structural Steel : Rolled sections (beams, channels, angles, plates), gratings, handrails, ladders Reinforcement Steel (TMT) : As per structural BOQ and drawings Cement & Civil Bulk Materials : OPC/PPC, G…","https://www.adzuna.in/details/5313131205?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Lead Analyst- Governance","Eaton Corporation","Pune, Maharashtra","2025-07-18T11:44:03Z","Retail Jobs","What you'll do: If you desire to be part of something special, to be part of a winning team, to be part of a fun team - winning is fun. We are looking forward to hire Lead Analyst - Governance in Pune, India. In Eaton, making our work exciting, engaging, meaningful; ensuring safety, health, wellness; and being a model of inclusion & diversity are already embedded in who we are - it's in our values, part of our vision, and our clearly defined aspirational goals. This exciting role offers opportu…","https://www.adzuna.in/land/ad/5309606905?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=0A72B72128B37EB66F349BADD4CE4C757F75CCA1","18.5062","73.84735"
"Product Sourcing Leader","GE HealthCare","Bangalore, Karnataka","2025-07-05T02:15:08Z","Engineering Jobs","Job Description Summary Product Sourcing Leader is responsible for identify and drive cost reduction and efficiencies across Woman health and Xray business. The role is the key interface between product sourcing leader, Xray engineering, and category sourcing, to ensure supplier base strategies as well as engineering and business needs are met. GE HealthCare is a leading global medical technology and digital solutions innovator. Our purpose is to create a world where healthcare has no limits. U…","https://www.adzuna.in/land/ad/5285821774?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=5827EFA326640BB5BC87E0ADEBD9B8E9973264F3","12.9881567","77.6226000"
"Materials Planner 3","Emerson","Pune, Maharashtra","2025-07-17T10:37:48Z","Engineering Jobs","Job Summary: If you are a Supply Chain professional and looking for career opportunity, Emerson has an exciting offer to you! We are seeking a Fabrication Construction Manager with in-depth experience in Mechanical Fabrication, specifically in an Expeditor role. The ideal candidate will demonstrate exceptional vendor management capabilities, strong prioritization skills, and a proven track record of meeting critical deadlines. You will be responsible for coordinating with cross-functional teams…","https://www.adzuna.in/land/ad/5307821677?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=E66813A7CD6BDD8C55F8D10845CC97208C903398","18.5062","73.84735"
"Associate | Senior FinOps Analyst","Deutsche Börse Group","Hyderabad, Telangana","2025-07-17T08:30:55Z","Accounting & Finance Jobs","Senior FinOps Analyst Role Overview: As a FinOps Cloud Analyst, you will play a key role in bridging financial and technical perspectives, transforming raw cloud usage and cost data into actionable insights for cost optimization and governance. Working closely with the FinOps Cloud Engineer, Finance, and Business IT stakeholders, your mission is to establish transparency, improve forecasting accuracy, and drive financial accountability across cloud consumption. This is a data-driven, analytical…","https://www.adzuna.in/land/ad/5307628029?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=125A896D067705BA06066EEC74FB9061BF7A6AE4","17.40275","78.50806"
"Commodity Management Manager 3","Emerson","Pune, Maharashtra","2025-07-16T10:38:19Z","Engineering Jobs","Job Summary: If you are a Supply Chain professional and looking for career opportunity, Emerson has an exciting offer to you! The Category Management Team Leader is responsible for guiding and leading a team of highly experienced Category Managers who drive global strategies across multiple technical categories, including Fabrication, Instrumentation, Gas/Liquid Analyzers, Ultrasonic meters, Valves, Electronics, and Control Panels etc. This leadership role requires the ability to effectively ma…","https://www.adzuna.in/land/ad/5305889558?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=0CC02F7C818A71ED3CAD2FD0B94EA647D84874C3","18.5062","73.84735"
"Senior Quality Engineer - TSI","BP Energy","India","2025-07-21T23:21:16Z","Engineering Jobs","Entity: Production & Operations Job Family Group: Project Management Group Job Description: About us bp Technical Solutions India (TSI) centre in Pune, aims to build on bp’s existing engineering and technical strengths to deliver high quality services to its hydrocarbons and new energy businesses worldwide. TSI brings together diverse engineering capability to provide technical services across a range of areas including engineering, maintenance, optimization, data processes, projects and subsur…","https://www.adzuna.in/land/ad/5314955201?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=0E6DBEA156FC3EE2CEF9E62609FF8903676ACB0B","22.3511148","78.6677428"
"Quality Engineer - TSI","BP Energy","India","2025-07-21T23:21:17Z","Engineering Jobs","Entity: Production & Operations Job Family Group: Project Management Group Job Description: About us bp Technical Solutions India (TSI) centre in Pune, aims to build on bp’s existing engineering and technical strengths to deliver high quality services to its hydrocarbons and new energy businesses worldwide. TSI brings together diverse engineering capability to provide technical services across a range of areas including engineering, maintenance, optimization, data processes, projects and subsur…","https://www.adzuna.in/land/ad/5314955202?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=0DFB9D1F9E32DECB5AAF1FCE04E00CEB6E4F111B","22.3511148","78.6677428"
"Chief Safety Expert","AECOM","India","2025-07-03T01:43:06Z","Engineering Jobs","Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world's most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…","https://www.adzuna.in/land/ad/5280443087?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=C59E79D13E80848605F0101B6541962B55D8681D","22.3511148","78.6677428"
"Factory Production Management-HVAC Domain","Carrier","Gurgaon, Haryana","2025-07-04T02:07:31Z","Engineering Jobs","?Role: Factory Production Management-HVAC Domain Location: Gurgaon Full/ Part-time: Full Time Build a career with confidence: Carrier Global Corporation, global leader in intelligent climate and energy solutions is committed to creating solutions that matter for people and our planet for generations to come. From the beginning, we've led in inventing new technologies and entirely new industries. Today, we continue to lead because we have a world-class, diverse workforce that puts the customer a…","https://www.adzuna.in/land/ad/5282449770?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=FB6D869DBD63F24469AC08F2CAB2F5C7D57D5F6B","28.323996","76.983738"
"Sr Channel Sales Rep","Honeywell","Vadodara, Gujarat","2025-07-06T02:11:33Z","Sales Jobs","Honeywell is seeking a highly motivated and experienced Senior Channel Sales Representative to lead sales efforts for its Scalable Control Solutions portfolio within the Gujarat region. This position is responsible for driving business growth by managing key relationships with end users, engineering procurement and construction (EPC) contractors, original equipment manufacturers (OEMs), and channel partners. The incumbent will play a pivotal role in promoting Honeywell's automation solutions-in…","https://www.adzuna.in/land/ad/5288140595?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=EE5F9D93ADB9CF4A90FE9A52BBC5807C7B2087C0","22.2891","73.1924"
"Principal Engineer-Expediting","Burns & McDonnell","Mumbai, Maharashtra","2025-07-06T02:19:39Z","Engineering Jobs","Description About Us: Burns & McDonnell is a leading player in the Engineering, Procurement, and Construction (EPC) industry, delivering innovative solutions to clients across Multiple industries like Chemicals,Oil & Gas, Transmission & Distribution,Power among other verticals. .We are proud to be part of a global network with our US parent company. With a track record of successful projects across various industries, we are committed to innovation, sustainability, and client satisfaction. As w…","https://www.adzuna.in/land/ad/5288146348?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=FE3D7A7EE10AFBA12C0022ACAA030F71B90FA287","19.00821","72.84415"
"Lead Program Administrator","Honeywell","Vadodara, Gujarat","2025-07-09T04:02:12Z","Engineering Jobs","The fulfillment of this role is essential due to the project volume and complexity. The lead program administrator shall handle and be responsible for: - Project coordination for multiple clients and related vendors. - Customer satisfaction, ensuring smooth execution and delivery. - Coordination with Factory and Other Stake Holders for readiness of Control System for FAT at Shope floor. - Monitor project progress and handle any issues that arise. - Efficient execution of new projects to achieve…","https://www.adzuna.in/land/ad/5292690005?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=50CAB6FEE58D7C1E6BC9A45282F592C4444E3134","22.2891","73.1924"
"Senior Manager - Cloud Engineering","United Airlines","India","2025-07-09T04:04:06Z","IT Jobs","Achieving our goals starts with supporting yours. Grow your career, access top-tier health and wellness benefits, build lasting connections with your team and our customers, and travel the world using our extensive route network. Come join us to create what's next. Let's define tomorrow, together. Description United's Digital Technology team is comprised of many talented individuals all working together with cutting-edge technology to build the best airline in the history of aviation. Our team …","https://www.adzuna.in/land/ad/5292700419?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=D4DDD81458351BD4EC3844DF0807755478BF757B","22.3511148","78.6677428"
"Piping Stress Engineer (OGC)","Burns & McDonnell","Mumbai, Maharashtra","2025-06-26T23:41:21Z","Engineering Jobs","Description At Burns & McDonnell India (BMI OGC), you'll be joining the ranks of our Piping Design & Engineering team. You'll report to department & functional managers, and your focus? The engineering design of projects spanning across sectors such as Oil, Gas, Chemicals, Petrochemicals, Renewable Fuels, Decarbonization, and Carbon Capture. And these projects aren't limited to a local scale; they are positioned globally, reflecting our worldwide impact. You'll be a part of our vibrant Oil, Gas…","https://www.adzuna.in/land/ad/5269963792?se=rKOOBrxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=743D164560EA4F6E0DC93040833AAFA87EFA0880","19.00821","72.84415"
"Automation Engineer (DMD)","Bechtel Corporation","Bharuch, Gujarat","2025-07-17T10:39:11Z","Engineering Jobs","Requisition ID: 277707 - Relocation Authorized: National/International - Single - Telework Type: Full-Time Office/Project - Work Location: Dahej Extraordinary teams building inspiring projects: Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, cleaner p…","https://www.adzuna.in/land/ad/5307823046?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=C1671970D6CB8F28573B93A50C95B311DD35D7D1","21.7080427","72.9956936"
"Lead Supplier Quality Engineer","GE Vernova","Vadodara, Gujarat","2025-07-13T10:38:13Z","Engineering Jobs","Job Description Summary Job Description Purpose of the job: The Supplier Quality Engineer demonstrates accountability for functional, business, and broad company objectives. In this role you will integrate and develop processes that meet business needs across the organization, manage complex issues within functional area of expertise, be involved in long-term planning, and contribute to the overall business strategy. - Implication in ITO (tender) process and fully involved in OTR process (Order…","https://www.adzuna.in/land/ad/5300567705?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=80E90242D2EB6938028CF6F028E6760FE7321AB1","22.2891","73.1924"
"Senior Engineer - Fixture Procurement","Tata Electronics","Krishnagiri, Tamil Nadu","2025-07-20T07:59:29Z","Engineering Jobs","Title of the position: Senior Engineer - Fixture Procurement Location: TEPL, Hosur Plant About Tata Electronics Pvt. Ltd. Tata Electronics Pvt. Ltd., a key player in the global electronics manufacturing industry, specializes in Electronics Manufacturing Services, Semiconductor Assembly & Test, Semiconductor Foundry, and Design Services. Established in 2020 as a greenfield venture under the Tata Group, we are committed to delivering integrated solutions across the electronics and semiconductor v…","https://www.adzuna.in/details/5313134194?utm_medium=api&utm_source=c8890522","12.5152075","78.0093769"
"BOM & Engineering Change Analyst","Caterpillar, Inc.","India","2025-07-16T10:37:55Z","Engineering Jobs","Career Area: Supply Chain and Logistics Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do - but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here - we make it happen, with our customers, where we work and live. Together, we are building a bett…","https://www.adzuna.in/land/ad/5305888367?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=6ADACA0665111B9BDEF84FDFECB403C229FB0ED6","22.3511148","78.6677428"
"Sr Appl/Sys Sales Engineer","Honeywell","India","2025-07-13T10:38:15Z","Engineering Jobs","The """"Sr Appl/Sys Sales Engineer - Hydrogen Equipment"" "" is responsible for the performance of technical and commercial activities that result in techno-commercial proposals for customer projects. The engineer will handle project opportunities for Hydrogen Purification, Integrated flow-schemes and Sustainability configurations such as Carbon Capture and Blue / Green Hydrogen involving UOP's PolybedTM Pressure Swing Adsorption (PSA) and PolysepTM Membrane technologies. Primary Accountabilities: …","https://www.adzuna.in/land/ad/5300567805?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=A25ED8A06999C8CFA27A905E75CCA708B610D9E5","22.3511148","78.6677428"
"Sr Appl/Sys Sales Engineer","Honeywell","Gurgaon, Haryana","2025-07-13T10:38:16Z","Engineering Jobs","The """"Sr Appl/Sys Sales Engineer - Hydrogen Equipment"" "" is responsible for the performance of technical and commercial activities that result in techno-commercial proposals for customer projects. The engineer will handle project opportunities for Hydrogen Purification, Integrated flow-schemes and Sustainability configurations such as Carbon Capture and Blue / Green Hydrogen involving UOP's PolybedTM Pressure Swing Adsorption (PSA) and PolysepTM Membrane technologies. Primary Accountabilities: …","https://www.adzuna.in/land/ad/5300567858?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=732F42F49A73C9A45EBB514EF305CC906342E2B7","28.323996","76.983738"
"Plumbing Foreman","Stemford India Pvt Ltd","Kerala, India","2025-07-12T00:28:24Z","Engineering Jobs","PHE Foreman Designation PHE Foreman Experience 4 8 Years Salary Budget Rs 30000 Rs 35000 Qualification 2 ITI Diploma Working Location Tirur Malappuram No of Positions 1 Duties and responsibilities 1 Coordination with PA 2 Preperation of JMS MIR 3 Coordination with procurement engineering 4 Coordination with customer PMC If interested please contact at hidden mobile hidden email Job Type Fulltime Schedule Night shift Experience total work 1 year Preferred Work Location In person","https://www.adzuna.in/details/5297999984?utm_medium=api&utm_source=c8890522","10.368486","76.272999"
"Team Member - Planning","Metals","India","2025-07-20T02:34:30Z","Engineering Jobs","Key Result Area (KRA) Supporting Actions Project Scheduling & Planning - Develop detailed project schedules using Primavera/MS Project, including work breakdown structures (WBS). - Align engineering, procurement, and construction (EPC) timelines with project goals. - Regularly update and optimize critical path method (CPM) schedules. Resource Planning & Allocation - Assess manpower, equipment, and material requirements for each phase. - Coordinate with procurement, engineering, and execution te…","https://www.adzuna.in/details/5312881568?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Electrical Engineer","GT-L&T Energy Green Tech Limited","India","2025-07-20T02:33:27Z","Engineering Jobs","Proficiency in Medium Voltage and Low Voltage Power Distribution Design within Plant, development of overall Single Line Diagram Proficient in engineering design calculations such as MV/LV Transformer sizing, MV/LV cable sizing, development of MV and LV feeder lists Experienced in Procurement engineering viz. specification, technical bid Evaluation and Vendor drawing Review of various electrical packages such as MV Switchgear, LV Switchgear/MCC, MV and LV Transformers, Cables, Bus ducts, NGR, M…","https://www.adzuna.in/details/5312879486?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Sr Program Supervisor","Honeywell","Mumbai, Maharashtra","2025-07-02T01:41:51Z","Engineering Jobs","JOB POSTING You will use project management skills to oversee and manage customer relations and Building Automations Projects execution. You will primarily be based out at our GAIL Pata, UP project, responsible for managing day to day Customer co-ordination, site execution, Project Financials and supporting all aspects of the business relationship between Honeywell and the customer. You will achieve project target completion meeting customer timelines and satisfaction, required cost and schedul…","https://www.adzuna.in/land/ad/5278415210?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=4DA7127927FDC07ACFA38DD0B8FE19D1D6BF1654","19.00821","72.84415"
"Senior Planner","McDermott","Gurgaon, Haryana","2025-06-25T23:41:02Z","Energy, Oil & Gas Jobs","Job Overview: The Senior Planner uses McDermott's Planning/Scheduling discipline practices and knowledge of internal or external issues to improve the Planning/Scheduling discipline within McDermott. They will act as a resource for colleagues with less experience and share their conceptual and practical expertise related to the Planning/Scheduling discipline. They solve complex problems and use their discipline-specific knowledge to improve their products or services. The Senior Planner impacts…","https://www.adzuna.in/land/ad/5267900963?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=A37D68814E35E5395628D96CE783B6F9CDBD80DC","28.323996","76.983738"
"Certified Rigging Engineer - Os&Us (NMD)","Bechtel Corporation","India","2025-07-23T09:53:34Z","Engineering Jobs","Requisition ID: 278251 - Relocation Authorized: National/International - Single - Telework Type: Full-Time Office/Project - Work Location: Nagothane Extraordinary teams building inspiring projects: Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, clean…","https://www.adzuna.in/land/ad/5317567184?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=82426E7F610E4DD003DF7E285C0FF838F97A749D","22.3511148","78.6677428"
"LDFE - CSA - Os&Us (NMD)","Bechtel Corporation","India","2025-06-25T23:41:45Z","Engineering Jobs","Requisition ID: 278245 - Relocation Authorized: National/International - Single - Telework Type: Full-Time Office/Project - Work Location: Nagothane Extraordinary teams building inspiring projects: Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, clean…","https://www.adzuna.in/land/ad/5267912339?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=C822CF330FC46D9B190F1B284A77E45EAF0B966D","22.3511148","78.6677428"
"Lead Surveyor (Nagothane Manufacturing Division)","Bechtel Corporation","India","2025-06-26T23:41:28Z","Engineering Jobs","Requisition ID: 276850 - Relocation Authorized: National/International - Accompanied - Telework Type: Full-Time Office/Project - Work Location: Nagothane Extraordinary teams building inspiring projects: Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, …","https://www.adzuna.in/land/ad/5269965915?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=905E32C6CDFD9399937E9A40400ED0CE75EDC6DC","22.3511148","78.6677428"
"Electrical Engineer","EG-L&T Electrolysers Limited","India","2025-07-20T02:42:51Z","Engineering Jobs","Proficiency in Electrolyser Electrical System such as converter duty transformer (CDT), high current rectifiers, Power quality solutions Proficiency in Medium Voltage and Low Voltage Switchgear and Single Line Diagram Proficient in engineering design calculations such as MV/LV Transformer sizing, MV/LV cable sizing, development of MV and LV feeder lists Experienced in Procurement engineering viz. specification, technical bid Evaluation and Vendor drawing Review of various electrical packages su…","https://www.adzuna.in/details/5312895571?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Business Analyst - Master Data Management","Enviri Corporation","Hyderabad, Telangana","2025-07-12T10:44:45Z","IT Jobs","Enviri Corporation is a market-leading global provider of environmental solutions for industrial, retail, and medical waste streams, as well as innovative equipment and technology for the rail sector. We have an unrivaled breadth of experience across the globe and an impressive reputation that stretches back more than a century. Based in Camp Hill, PA, with more than 13,000 employees and the company operates in more than 30 countries. About Enviri GSC Enviri GSC handles a wide range of services…","https://www.adzuna.in/land/ad/5299203407?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=D8E946E33A54446B7BA8076520274EB473F05B5E","17.40275","78.50806"
"Procurement Assistant","Al Shirawi","Andhra Pradesh, India","2025-07-20T02:37:32Z","Admin Jobs","Description Roles and responsibilities: Review and processing of “Online Invoice Payable Application” Monthly update of the purchase requisitions status Weekly update on the Invoice status Assist in the preparation and processing of purchase orders, ensuring accuracy and compliance with company policy. Responsibilities Ensure procurement of required material services at right value, right place, right quality and right quantity. Coordinates with supplier for supplies, evaluates their services a…","https://www.adzuna.in/details/5312886882?utm_medium=api&utm_source=c8890522","16.831371","79.796122"
"Senior Benchmarking Engineer – Project Controls - TSI","BP Energy","India","2025-07-07T22:22:03Z","Engineering Jobs","Entity: Production & Operations Job Family Group: Project Management Group Job Description: About us bp Technical Solutions India (TSI) centre in Pune, aims to build on bp’s existing engineering and technical strengths to deliver high quality services to its hydrocarbons and new energy businesses worldwide. TSI brings together diverse engineering capability to provide technical services across a range of areas including engineering, maintenance, optimization, data processes, projects and subsur…","https://www.adzuna.in/land/ad/5290457245?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=9AC09898C2ADE1B2633240E5A3032DFF4F3CF182","22.3511148","78.6677428"
"Sr Supplier Dev Engineer","Honeywell","Gurgaon, Haryana","2025-07-20T12:00:39Z","Engineering Jobs","As a Sr Supplier Dev Engineer here at Honeywell, you will be responsible for overseeing and managing the enhancement of our organization's supplier base. You will play a pivotal part in improving supplier performance, fostering innovation, and ensuring the delivery of high-quality products and services. In this role, you will impact our company by driving operational excellence and improving supplier performance while leading and managing the supplier development team. By overseeing the supplie…","https://www.adzuna.in/land/ad/5313258845?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=58358965C621725F3FE509E30118438E83A7B2D7","28.323996","76.983738"
"Sr Supplier Dev Engineer","Honeywell","India","2025-07-20T12:00:57Z","Engineering Jobs","As a Sr Supplier Dev Engineer here at Honeywell, you will be responsible for overseeing and managing the enhancement of our organization's supplier base. You will play a pivotal part in improving supplier performance, fostering innovation, and ensuring the delivery of high-quality products and services. In this role, you will impact our company by driving operational excellence and improving supplier performance while leading and managing the supplier development team. By overseeing the supplie…","https://www.adzuna.in/land/ad/5313259176?se=5mjUDLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=F3BC58899C6255A161B12BB754BA96597336C9D6","22.3511148","78.6677428"
